45628,15989,-26785,-1.6684e+05,-49791,-1.2994e+05,-13414,-1.5316e+05,-3951.4,-42249,1852.8,-9062,-9060.1,-31085,27593,904.67,-11551,-37020,-5165.8,55096,66642,33410,4738,1.1497e+05,68554,-55907,38609,87076,-49816,44043,-53472,-1875.5,-64995,34209,23534,52857,-82018,-3722.3,91227,-9261,82651,91188,71837,27596,14929,-69012,36616,-67016,-23197,82951,-62495,-41269,14990,-35138,-84895,-16776,31050,-10848,25711,86963,-44730,16300,-28883,-21130,-71949,-28085,-82044,-55632,-24221,-67430,37891,-1.4772e+05,-38409,39966,4541.1,-46358,66691,13385,89168,14707,36585,-20779,59945,34537,70583,60047,63130,-28405,-18655,-42250,36379,46804,-56682,49551,-9687.4,18809,-54394,-55481,38648,-15152,56846,-6093.1,-37842,85493,47996,52844,-15308,19238,81616,40497,8303.2,-42618,46517,61993,-34819,-19609,32617,65311,-1.2759e+05,13134,-1.1359e+05,68220,89006,-11298,-1043,8611.2,64384,33087,1006.5,-28872,-16117,52770,1.007e+05,7266.5,16289,53363,-24963,13903,14034,40954,1.044e+05,32747,-1.0325e+05,-10794,73542,-79441,38696,9.1698e+05,-65031,-14816,11637,-27029,1.0676e+05,-58013,-1.0151e+05,-6007.3,-27677,1.137e+05,79466,-23061,-95155,-33775,91115,-26060,-12038,24666,-57479,-57850,-26775,-77852,-37287,-66214,73156,-11931,16587,28173,42095,13376,-18241,1.1173e+05,-1.1565e+05,-1.0853e+05,-14701,-92731,-10121,-1.1657e+05,25110,-21537,42524,-25703,30571,-30476,1.0193e+05,36851,29176,59730,-72173,-12054,1.7306e+05,-52190,25414,-243.85,-95054,-4030.6,52879,-32521,-37244,1.1147e+05,-49450,70035,-9707.1,-1.1337e+05,-32251,17290,-64696,-71872,-12252,24850,51140,12467,9886.8,-21111,55577,-42532,-61631,-9877.7,-30468,-89695,43278,-8633.5,7525.2,6279.4,-25908,-57062,34819,40979,-8989.2,44269,-92226,12129,-56384,-47229,31167,-49276,62611,-15686,72182,79019,-37532,28821,-25664,-992.47,14204,34635,75550,-11186,43251,-64931,-25571,1.0822e+05,14630,-29965,-28821,1.0914e+05,22590,61540,-68042,75663,-50012,30414,-71248,-17366,37846,-38421,-10170,-46723,-22404,-26452,-56953,16054,362.45,46830,36756,66409,-75713,-20476,-1.3176e+05,-24080,61780
31344,32232,29969,78167,-1.2756e+05,-83078,-38301,-41006,80395,-61687,1.4089e+05,-44642,74768,-16832,70847,35037,51202,-37135,-57562,30889,-56384,72018,-88393,25123,-92153,-6544.5,-62286,-20556,-321.23,12575,15043,13686,-57472,-74352,23003,-32281,4207.2,-18769,99637,-1.005e+05,-41794,27260,35230,-9332.7,6768.5,62353,3726.2,1.2679e+05,-83770,-67884,-1415.3,75648,34688,13371,10613,1672.4,-44895,-1.0248e+05,-9591.1,36048,-8761.3,37003,-5483.3,37999,65513,68605,31064,45092,10027,22129,-31321,-9751.9,-45047,-15352,-44698,-20743,-72845,78087,86641,13707,62258,30720,-48668,-1.0871e+05,65067,-23216,-58005,51848,-68678,40377,-65246,-12984,-4894.8,-76870,69834,-51023,-31859,-11096,-36763,27010,-52159,-19253,-30905,28496,-39837,-17575,62782,67109,-24329,-64058,-8447.7,18143,-22169,-44103,-25734,-27307,95782,-1.2155e+05,-31911,18462,25628,1.1596e+05,28396,30548,-37718,27786,16780,-43219,28719,-446.72,-4673.5,65354,-34436,-71630,30740,-8282.7,96562,-87413,77083,-1.1404e+05,-66766,84613,6881.3,-47426,-32729,61347,-46641,-65031,9.5723e+05,-35443,-1.39e+05,-7696.6,54336,38195,-31433,-61658,35552,45418,-57870,5557.4,-39937,79185,32206,-45074,-17093,-26498,39764,-15236,3615.4,37953,-8561,1.3176e+05,76639,21537,36562,19234,-58727,7363.9,-1.0285e+05,-26604,38741,-1.0234e+05,71439,59557,34500,-1753.8,-21473,37421,-54766,-17756,1.026e+05,6195.9,94991,-13142,-11268,9462.5,-7935.3,-22902,-54968,65394,-50257,2757.7,-33683,95598,-1.1095e+05,-64283,99389,-53812,-53777,-60648,-55716,-55682,56050,-30336,37719,-75638,53101,34748,-54997,-11065,-22617,-22786,-44680,9701.1,41429,-65431,51563,76648,-36590,97007,-62380,13651,72496,-6824.4,-38915,79428,-67240,8693,16866,-73845,32226,34868,-10908,-24285,-40161,-37960,-33072,-15056,18007,13345,1160,14643,7280.3,64793,29289,-640.63,89303,1.0151e+05,-1.3679e+05,-1.3746e+05,-95674,76564,-7088.3,38348,76815,-26578,97654,85691,-65436,-77554,-1.2071e+05,24569,-57090,81025,1.0692e+05,13409,72103,69306,-73988,27730,-86843,23016,1.2759e+05,38108,98554,97617,39754,-63358,1.099e+05
39773,-12166,-32688,-80550,-27700,66203,-18760,12814,-55870,61214,-43205,-10032,63551,36687,-50629,-21157,52383,75510,-67580,-93290,-86749,-95516,-14855,-11703,-28689,-6133.8,-37375,31739,61787,42853,49829,-45039,-62007,10935,-45253,-64659,-4726.8,53017,-34347,-46915,-32286,89537,67750,-9587.3,12925,55578,-16967,-6977.5,28332,1.0388e+05,40330,-5753.5,-56922,43035,-7008.5,-24931,-43391,20186,-32431,47643,-17313,1.4626e+05,-85037,-16130,5582.3,-99150,46401,43042,63414,1.1465e+05,41569,62414,9173.4,68160,17032,69812,42653,28810,81147,3706.2,-56701,-8596.8,29508,29942,-11913,-98398,43596,37086,-40715,-37314,23775,-15853,-26986,24004,34522,-39961,86825,-34651,4914.3,56206,35202,-33068,-38836,-41487,-75782,10020,47899,-12995,-1956.6,-36565,-58739,50409,-5968.4,-13395,-24259,-40887,5957.6,-12330,-13295,2057.6,-2455.4,-41993,14339,3841.8,46319,1.2165e+05,76571,-5895.4,-20704,43104,-39023,22379,-24407,-13102,-67316,-64956,50342,46228,-11380,28664,99981,-66761,-20214,17162,-40962,-16853,-20852,-14816,-35443,9.3283e+05,-14271,-83007,3865.1,970.65,1.3271e+05,-35418,38295,-15981,-23410,31986,18620,48644,-76181,14918,-1.3101e+05,-74937,18094,-97381,95063,-48190,1.7921e+05,18641,-59044,59568,10115,59287,49765,-20531,-11098,-76055,47018,30997,1554.9,-18696,-98189,55367,-1.7501e+05,30295,-60865,37059,27551,-22575,34284,-76912,79553,23406,53667,77580,74939,-7145,1.0153e+05,45807,-3845.8,-21725,-64411,-88063,-43948,-66332,24119,83010,87790,-17578,-1.678e+05,81413,49803,2331.6,-9452.9,26113,-39003,-56127,10210,33941,66164,-1800.7,-71573,-58160,-23175,23059,12461,23257,21576,-26756,1.12e+05,-1529.1,-47870,-44806,-2111.3,28300,-77176,-39003,10012,8451.7,67274,-58931,38681,-60669,8350.9,42095,1.2167e+05,8547.3,30585,-17658,-5103.5,-89834,11459,-18758,-301.24,3073.9,61833,-6684.2,23240,1.0821e+05,-1.0397e+05,-65718,-20348,15624,-23753,-34021,54057,19461,13283,-27429,40968,58491,15509,1747.4,64853,13692,-41473,5542.2,-54656,-99661,-69035,-1.0263e+05,90781,61663,-16832,-46079,-28460
-79969,-1273.4,-36463,21564,-41372,36265,-56831,-48186,-21966,-30262,-12322,22916,8731.6,-28561,-4299,-23557,-32480,34659,-38463,-4068.7,-21535,19033,-48145,-20438,28062,1.1147e+05,13988,62410,-74251,38.958,23690,-62688,99701,-45449,64171,29679,1.0026e+05,-10505,95731,85604,46802,16157,86317,-83085,-31128,-42733,9355.4,-46471,1.1678e+05,59918,56092,-15661,-50798,-39334,-53649,1.0114e+05,-80234,15969,-12041,-19647,63216,74429,-43481,1.1153e+05,-4832.2,-41341,-21062,515.33,-70380,21542,-93604,-77121,-31947,-1793.4,42264,-55911,-81921,-79306,-71657,52044,-14496,92198,-37542,77397,-2331.4,39302,3876.4,-48453,26164,65214,-55761,-1.1453e+05,98941,-80100,-96590,-42677,-10475,53495,-46831,80576,-20905,6528.3,-31757,57224,-51188,-87745,-24582,65045,92936,-10806,-9211.2,-8406.7,-5117,1055.2,40374,-42281,1.1338e+05,35321,41466,-13115,-29137,31260,-1.0431e+05,-32241,-50080,68382,96652,-17202,-1677.1,-1.2031e+05,-34198,34439,77133,-32423,-38341,-56888,-62262,-3670.2,-60553,-66122,16787,-12490,45894,-89591,-30993,-23045,6128.2,11637,-1.39e+05,-14271,9.5755e+05,1.2491e+05,-15987,21226,-83283,58576,6249,-90964,99962,-11381,1.1292e+05,13920,-13473,11938,-28179,-4346.8,-46172,13793,-57456,66334,34953,-45879,43087,52729,-71178,64071,65988,-85268,1.0261e+05,1.2601e+05,3878.2,-60667,-43981,-81896,-21086,85554,-62441,-30288,77044,1555.5,77531,-84224,53808,-32362,-40123,-2363.7,-3917.2,-24832,-28544,-53412,4695.4,26797,1.0219e+05,-2550.8,-13287,1.4312e+05,24158,1.643e+05,-99899,-24551,21482,88406,-41479,-4928.5,61796,92280,52956,47769,25979,-83687,34266,29635,28071,38847,42375,90726,-84596,55389,-53297,-1.0395e+05,-43227,-17132,52635,54944,-11470,-5654.5,36457,-20962,-36535,-7131.1,-33735,33736,68798,-75351,19572,-6291.9,45013,17658,55606,-92738,54574,-31776,29858,-15683,-1.1064e+05,-27315,-51007,-11613,80850,55736,95410,-2464,29593,54036,86573,-34679,57035,22819,-60288,5293.1,75563,-86751,-11290,-80003,37377,-41582,14451,-62681,36889,-83713,-1.1899e+05,-22942,-41488,58145,-1.1286e+05,-17106,-12584,16249,-30482
-86747,17788,1.0181e+05,-63717,12993,-9713.2,-1.2496e+05,17981,-44854,-25799,-73247,-454.03,14377,-50661,16237,69243,-36120,20981,-7524.6,-50147,67412,-39677,-18029,-89831,68493,-43246,142.5,-18190,27674,-37147,12772,11879,81322,-39113,27173,53736,-1.0915e+05,13662,55960,36697,24254,-2851.7,-91583,-19111,21621,-31693,29951,-27650,1907.3,22520,16725,-22690,-10849,1.3212e+05,18484,44435,-922.9,33258,-81777,23924,38457,87552,-76134,81146,-32264,-17833,-21785,42774,-17665,88041,-86157,7043.8,-60779,-45222,20159,-95755,-49216,-43923,-23808,77145,9558.5,-4824.7,-65851,-73431,2575.8,59015,-20869,10739,1.018e+05,-22171,-1387.5,5290.6,56388,59595,75568,-14495,-28940,-6082.1,-6351.9,59802,-50144,77722,43745,15729,-1145.5,30231,-59858,82428,23032,-69381,23771,-27077,-69115,3012.8,-40671,55685,60884,51516,84533,29497,4740.6,443.68,-47271,-1.0978e+05,-33318,45637,76285,50959,-52636,22151,-38075,42633,25830,-28938,-1361.5,-72513,21282,-57481,-10048,27389,30266,28914,21839,-1.6486e+05,-1.276e+05,-22994,-11088,-27029,-7696.6,-83007,1.2491e+05,9.4136e+05,-25583,19666,1.1517e+05,63916,-4149.3,-74474,75411,-25994,13807,25202,-28474,35119,-8480.6,-1.0759e+05,31944,22490,-39578,-18946,13777,-9063,-1.0173e+05,74348,-97679,65413,34335,-1.0592e+05,38883,60444,-993.4,-26779,1588.2,-71814,-55995,9041.2,49127,-79415,33675,17062,-46013,-85311,-66466,-60694,-85563,28864,73841,14225,-33133,14198,-9758.7,-11009,-75895,85090,-17299,86675,-1558,42383,-23330,-94292,-61688,76408,17725,75673,-52913,-30017,-48621,-80670,69762,-14046,12571,28999,-36192,59189,91315,27246,-47296,-1432.1,1.2409e+05,-71970,-89379,21437,93402,42372,-25752,-25430,8176.3,-29077,-1.0173e+05,87456,-75968,-11466,-1681.4,34915,-88889,48379,27477,9486.4,25005,-9053.2,-1.5986e+05,-83205,-50673,-30114,-59181,-31750,-83771,4261.6,61776,41749,38361,-40502,-1301.2,-72992,29995,-1231.2,17243,36645,42780,44256,33624,-47052,48963,-7322.8,1.0177e+05,32084,-96302,29177,-33948,-67712,-25193,-9551.8,10323,29680,-10954,68363,37499,45180,33775
6516.3,62427,-1.3531e+05,71224,-30873,-45125,-66982,-97309,-56455,-4679.7,87823,-71893,-8538.1,68857,-9668.6,43114,-5328.4,38633,-21001,1.1061e+05,45358,81897,13807,177.19,45085,-78969,20012,-1.361e+05,-2033.6,-18661,10153,-42601,-74195,54499,57163,1.7389e+05,-85239,-77058,22119,-96713,-23072,44475,47666,14741,-21817,-7244.8,61510,52087,13218,-26190,-88819,65988,17572,69860,-68672,-97799,10966,-60926,48788,63551,60071,-48674,71560,-8620.6,-23530,1.0001e+05,25526,24353,-29362,-22294,30172,-12541,53824,-7937.1,-61164,-53596,-19393,-64573,46233,-22433,-29327,31448,42533,-67562,75751,92978,-33150,-5959.8,-89142,1.3167e+05,-77422,-1.1635e+05,-22720,-6365.9,-15170,-32401,-47823,-11508,29238,36852,-19085,-1.2247e+05,-66646,-83386,69699,-37751,57305,95874,-4311.1,18663,21667,-58355,44177,1.0224e+05,3341.2,-49073,54772,17120,-1236,-76182,23726,1.2812e+05,38710,77732,-71217,-33071,-53830,-37305,34717,19166,5287.1,11146,-50465,-74583,-29308,-19352,33191,58496,-84989,47838,-32832,50640,26250,-6732.6,14275,-83943,-2580.8,1.0676e+05,54336,3865.1,-15987,-25583,9.7629e+05,-8210.8,-89998,42370,42233,-56668,1.0119e+05,1.2668e+05,-4630.1,30213,77000,-47173,21581,24610,-45634,73704,-22869,76381,-41401,92559,-48434,-77952,-20709,-65864,-61180,-5575.8,-47698,-43866,14985,-34563,24936,4751.5,79953,-1.3311e+05,-7977.6,-54207,-1.0905e+05,-1.1211e+05,-77524,54875,29526,54083,25634,51007,27589,7494.7,22330,-49807,-12619,-43390,-7437.4,56837,-52768,-48955,-18806,-17620,-58095,4979.6,36335,5658.6,-80249,-61701,-11320,14046,-2617.5,-22529,-52084,-73216,-1.2644e+05,-51178,-85701,57507,2437.3,-68297,36637,-83260,66369,-37426,58781,38089,91983,-92289,9240.1,28462,-1.1194e+05,-18894,1601,-77309,59659,-77142,91939,-1.0872e+05,44485,-51087,1.0537e+05,3043.8,69918,21270,1.0675e+05,-99690,58146,8699,-22781,18.462,81610,-1450.9,-14855,77355,27771,-87178,-728.25,67005,-35560,1.9981e+05,22343,62016,-10461,-36077,-10541,37349,13208,5229.3,21497,-25297,46734,-97468,48500,27262,26074,-52620,25159,90893,-1.0282e+05,-1.4018e+05,15190,-1.0282e+05,-65424
23811,14323,95757,1.0023e+05,5419.4,-33951,50945,5991.9,-31916,-60915,1.1739e+05,56450,55343,2516.7,-50219,-4169.9,6679,-78974,30981,-79703,-21575,-32428,-39524,-15445,-1.3579e+05,58605,-50541,29685,28126,-8125.6,-12590,40950,1.1637e+05,-63592,-82269,-12141,-34047,-25178,50662,59725,-87101,28067,-81846,-4370.8,15845,-1.01e+05,-97477,-40989,1390.3,39682,-54860,-92694,-9714.1,-60294,64496,-5733.6,39417,1.7046e+05,49294,12139,-25383,21484,92408,58797,34064,25406,-64393,52194,-1242.1,73934,30957,-8056.6,-25466,50584,-19642,-67498,-76131,2240.7,-81425,17138,33108,-26379,-71390,-8738.1,42920,-53836,-17320,-81211,-44465,-41856,-94717,-20774,-20038,39920,-40254,-5632.5,-39040,42170,-31161,84837,-64095,72538,-78505,38816,-37566,34007,42323,-22952,-89247,59039,87255,-14361,27102,45402,-57991,-36134,-14821,-19222,6679.7,-60987,80733,58730,50488,43131,26430,63974,77705,64652,22803,19982,-14617,72571,-1.1283e+05,-12144,16174,-9828.8,-10294,-42702,86827,-57079,-5504.1,-9398.7,12041,-18686,-29848,93299,23529,-58013,38195,970.65,21226,19666,-8210.8,9.8468e+05,-1733.5,-7365.1,53143,3633.3,-9938.6,20623,15499,71182,-29812,15843,-26678,51863,36128,-28178,47848,-49661,-53295,-6521.5,-50833,53948,33629,84786,-11006,48497,-13738,25740,1.4303e+05,-2311.9,-45575,1.1229e+05,-61282,31459,30789,2835.8,13981,-49626,1.297e+05,95321,-41349,11314,1.312e+05,917.1,-26622,80545,21613,54365,53046,-53168,27829,4684.5,-1.3298e+05,-75878,-6571.1,-15746,-9538.1,-52091,78247,40718,-1.5361e+05,-48207,-1699.7,1.2304e+05,-31827,73653,-53052,18200,21044,6697.3,-97047,-22810,-31692,88052,92343,-63299,29917,17744,-74513,1.2102e+05,-54626,-24917,39447,1.1474e+05,-61511,-26685,-9239.7,-97314,-14308,21528,-45892,33182,1.181e+05,28194,-30387,-59635,9117.2,86706,-154.99,8257.4,-5218,56667,31634,-20752,15932,39569,19725,-32157,84721,44218,48900,32891,-19291,-8160.2,51805,-52537,3409.6,24324,-27414,40106,1.6049e+05,-5860.1,29087,-60790,12742,-5914.3,48154,73213,-81612,-7105.5,37170,-55056,-62633,-46515,20471,59052,26888
-3723.3,43230,1.1589e+05,-30192,34306,-1597.2,12471,-10351,-53178,21098,28917,-39313,55513,-41439,-28261,73942,35659,8717,-46414,-45972,30309,65086,-3832.8,1.4525e+05,-41509,-39422,-7611.4,-33252,1.4467e+05,-40789,49101,1.2074e+05,-42822,-10566,27239,1.2376e+05,-90918,13403,-1.0584e+05,-26085,16778,-20627,-36893,11928,-1.1303e+05,41488,-98654,-53002,-11440,87689,39039,-58265,-58368,-31733,62393,78580,-36277,-65184,4069.5,-76311,40409,-33449,-1.0547e+05,12965,26577,-57237,53424,40604,-51479,80668,88552,38561,-24538,-25886,16416,1789.9,58617,-609.24,-36390,18048,8232.4,-1.0057e+05,-38194,-8827.4,-40056,-68041,80753,28724,-7390.1,-11842,-13875,48523,44959,-17502,67714,-1.3729e+05,52842,-46218,-28321,-36610,-6033.2,-1.1759e+05,-22714,-58090,-10946,55886,14834,64488,37110,-2707.9,-59840,6692.1,-21301,13091,75644,9708,-49610,-1.03e+05,33603,54925,20008,-70586,-53506,407.64,1806.8,-14882,13296,56935,-79769,84840,48376,48687,-15327,1.0374e+05,-62021,7078.7,1.0873e+05,-23825,-7274.5,7085.8,89082,-38259,87510,-51641,-69453,-96079,27843,-1.0151e+05,-31433,1.3271e+05,-83283,1.1517e+05,-89998,-1733.5,9.8731e+05,18351,-51218,53739,38731,-40425,-1.1706e+05,-22279,-36641,37679,-12483,-52323,-28747,8585.8,-69729,-44854,93389,-23601,-36409,29134,35002,-19341,83140,-63868,1.0463e+05,-20737,-31469,36290,53320,4342.5,-49599,9436.5,11585,14942,-38855,-88124,56371,-9586.4,-72678,-90004,4157.4,-13550,48066,9130.6,-3771.5,-31845,53776,1.0505e+05,-38398,87160,19165,12669,88941,32704,73663,53764,71401,61306,19206,-4877.8,-27764,-38820,-21823,-44340,-11377,69378,22924,12666,-29145,-57494,-73880,113.42,73783,47324,-82945,-48976,27458,-77247,14389,88893,-5806.8,-99334,28610,368.66,9434.4,-32916,-7935.3,-7598,7997.4,-63460,-60256,-200.9,16964,45816,1.3616e+05,12365,88520,-12008,43971,38698,-13233,40225,-13222,-56358,16706,-61374,-15433,-89751,-1.3903e+05,-9158.5,-30616,-22387,362.7,20500,13157,57173,-83570,-66771,46404,-1.0264e+05,-3379.3,14186,63885,79251,1922.2,9512.2,-11189,8392.4,55650,-36638,65494,21546,-16336,-68474,-90153
-708.06,82297,-24546,-17062,37393,-34488,-89945,-18088,4006,1.357e+05,70681,-1.0778e+05,-19489,-1.2566e+05,13290,97416,-32883,300.83,44624,-6630,-15988,24566,52249,-63706,50688,-52019,7430.2,-47584,-35346,34181,46045,1.7629e+05,35946,-40081,8423,-17717,1.0036e+05,-26672,37285,85417,-7721.2,-63841,34814,20326,-52997,-82566,-54251,27690,28706,63314,1047.3,59864,20311,-98237,-15988,38758,1.3452e+05,22018,95001,86502,-1.6002e+05,-47528,-42788,-129.58,21880,-32710,-75289,1.0252e+05,-77375,1.3458e+05,56161,62329,-28029,-19305,-59783,-39800,-8190.8,-89787,9310.5,-9967.1,-9174.4,60327,7636.1,-1.2545e+05,28795,33772,51958,9558.3,21645,-27614,93083,18773,-2412.5,-1.2871e+05,-16708,37255,21113,-21656,-19547,-31198,63063,-29107,-61534,-36766,-15534,41325,-46440,2510.9,53091,-70049,-15231,-1.0006e+05,64221,48536,3516.6,-78809,18230,20515,-21013,26257,40770,-9349.4,-46533,-1.2945e+05,-15257,31475,52868,19085,83053,8553.1,-41602,-13606,36222,-26679,97790,-52060,21468,-1.1254e+05,-78974,76096,1.1985e+05,19103,-8898.1,1.0835e+05,-16311,-1.1377e+05,39241,-6007.3,-61658,-35418,58576,63916,42370,-7365.1,18351,9.1603e+05,-287.97,-60885,39142,28169,-55860,-17673,77234,8081.3,34744,-9929.1,58352,-58594,-70700,-1.1496e+05,52535,17901,60971,-42260,-37593,-62500,15288,-19977,1.2138e+05,38421,3077.5,647.43,21978,30787,-77088,-23975,63363,23878,-52052,26476,9755.2,-13967,31956,5594.3,-34261,-12138,51896,41250,43014,1.7064e+05,-51035,-11157,-1096,-26803,49103,29816,-29810,8922.4,-1.1823e+05,-28564,-16917,-70154,89005,35118,-22065,37929,83599,-12564,33290,75864,61270,14401,5093.7,-1.0882e+05,57593,4697.9,-9062.2,-77298,62403,-42410,-40311,63077,-22033,-91830,-38794,19700,34981,59807,21793,69286,-6812.6,-38198,28825,55637,65129,-40737,47024,-60932,62912,-61413,58623,-37681,-23015,18653,-44770,37500,-1094.4,-79420,-11637,3718,48523,-72687,93911,44891,46888,-70029,-41136,-19784,664.32,-60571,-57390,-35298,20261,60029,18233,72976,21588,56485,-74458,-40712,-11599,39797,60160,-30683,-23171,42148,46106,-85637,-55563
-45322,30639,69666,53113,49738,-98825,42796,8391.5,-3834.2,22348,1.4176e+05,30153,-5374.1,26346,96788,68490,6298.8,-40516,92408,-17531,53098,-1.1665e+05,23125,2894.8,-70688,-23142,21511,44218,-67070,-73835,85904,-49395,521.08,-22662,-22120,28000,2445.6,85286,9655.7,-35147,92740,-9905.9,20012,28406,23946,-27618,-5087.8,-20170,-46328,11060,23170,58732,-11640,-66287,19028,42158,-33111,43390,-63856,66927,-73486,1716.8,13436,49482,-92679,41110,49563,73339,-31792,-23089,89063,1.0522e+05,-11901,1.0665e+05,-68129,33202,-11494,65476,-33323,-47730,45361,-6265.3,7623.4,-37677,73439,-30593,-92482,44484,-83100,-3726.4,-1.5528e+05,-21434,-89214,-15105,34369,27977,-10903,-87192,-54742,42535,-7006.2,56467,-79162,1.3369e+05,-8770,36995,-35948,72206,-1.0608e+05,15568,14672,15318,-15234,-79537,87693,13643,-47267,31066,-10483,-1.0067e+05,20089,-49828,-16981,-6091.3,-74541,-9637,1.0258e+05,-47510,61262,-1.0096e+05,-17442,37204,-41254,-97503,1.2796e+05,10653,61501,98019,1.064e+05,-1.0771e+05,-17841,22804,-1.0612e+05,-48926,20602,74359,7919.3,-27677,35552,38295,6249,-4149.3,42233,53143,-51218,-287.97,8.671e+05,60110,7346.1,6786.7,77704,-55455,-13081,-5851.1,-14013,-15773,99393,20651,-11277,26351,-13247,21717,76672,-25898,-12584,58390,-61855,93924,-30716,-16030,3190.2,17197,11576,-24831,9364,68217,-21483,47676,-27209,-68447,50105,59043,-76419,95907,19268,-12520,-3490.9,1.3192e+05,-71962,-20710,28137,-12606,19844,-1648.9,-13062,-24050,-55852,89237,18049,-81039,-7551.5,38341,4094,94711,-1.3086e+05,83653,38815,69924,25936,12529,-1793.9,17473,11913,-7097.3,-45123,-21600,-11249,-9590.6,19740,1.2452e+05,-20909,1.2873e+05,2050.2,4342.2,-10272,20427,-69748,-4128.5,29995,-61624,36214,-13480,52763,-33993,2488.6,28532,7441.7,8564.4,23338,-13504,37226,-20470,-62305,29084,37367,-1.2302e+05,1.0882e+05,1.143e+05,-47116,-87418,-62284,35783,22027,5240,-57587,-24330,-81388,32499,-75709,11683,-935.27,-32886,17221,35486,-5113.1,-76409,1.0628e+05,17098,-51651,49936,-34643,8484.8,26963,15920,-99686,41105,-74734,84829,33549
93612,-66976,29485,-47358,22097,-32960,7083.6,1660.3,29282,-1.5089e+05,21463,-17814,32585,28808,-41913,-6016.6,-2164.4,75920,63237,14446,23618,38130,-45078,67039,-44361,1.0678e+05,45131,30374,-19685,38300,-7969.9,-22549,973.38,43218,-9633.5,660.23,22676,-25760,-99559,27329,33722,-60665,1.3666e+05,57213,-994.88,40224,-1.2296e+05,-65166,-66080,84851,-74370,-21804,9951.2,-66612,12691,-43817,-41303,67343,1.0594e+05,-15357,-22697,-37432,25876,-94811,-82055,46462,-38211,-21966,-1.6181e+05,3514.5,4527.9,66326,19781,-34110,-1.1669e+05,41048,62609,-32933,36261,52220,-39810,-54834,13435,-6860.5,-33738,-54964,34593,-4352.1,17732,-52484,-1.3144e+05,-64944,-1.123e+05,52464,-79536,52029,-34766,10449,-63997,34810,43221,4042.5,-14842,19798,-66927,90390,-33468,74544,3379.7,1569.5,25476,2872.7,29665,-24374,44908,46632,52922,31023,26374,-46269,-69775,-49722,-2934.8,57223,93983,1.3163e+05,18720,-7648.9,1156.8,-50552,44858,-8806.5,-1593.7,1.3074e+05,1.001e+05,52335,3740.2,-29965,-12223,-80097,-27557,-49289,-4737.2,28433,-59659,-5078.3,1.0974e+05,1.137e+05,45418,-15981,-90964,-74474,-56668,3633.3,53739,-60885,60110,1.0356e+06,-1.0151e+05,-33587,21405,3876.2,-44622,82297,35920,3084.1,-7594.2,-67774,70520,45622,-68240,24955,1.3655e+05,38917,19428,26241,1547.4,25825,-28282,-27307,38122,-28262,83214,92232,-38671,-35776,25873,61753,31670,-7153,-2083.3,28669,-84623,-97063,-17030,-26435,-1.12e+05,-3084.7,89541,-1.4889e+05,34734,36426,-50229,96232,-1370.6,-1.1956e+05,43463,75126,-32501,16080,-84272,8761.3,-36622,88755,-2558.2,60939,88408,56337,-1.0898e+05,-59973,-8503.9,70067,84197,76518,-1.6689e+05,-86979,-14732,64443,50090,71431,76889,62463,-65889,1.3857e+05,-47078,-1.027e+05,14015,-76072,98275,-1168.6,24851,-2964.6,31486,1.3094e+05,33801,-52602,-14443,35831,-22176,59378,-30981,-49351,1.1483e+05,-7117.7,1.5383e+05,28362,-27497,-44771,-43970,34899,5057.8,-77365,-21411,-45568,-50222,93447,-1.0094e+05,48188,-1.5764e+05,-10944,6116.4,11666,44036,-34015,-1.2074e+05,8707,-10240,-4767.3,-59863,-14484,21617,12442,-77467,-1.1201e+05,-1.2664e+05,-54725,-55261,1.1507e+05,-5493.8
